transaction_id,user_id,transaction_timestamp,transaction_type,amount_usd,payment_method,currency
txn_20260127_264,user_754,2026-01-27 15:01:36.470285,subscription,19.99,apple_pay,USD
txn_20260127_265,user_302,2026-01-27 23:10:36.470285,purchase,19.06,apple_pay,USD
txn_20260127_266,user_575,2026-01-28 08:46:36.470285,subscription,9.99,paypal,USD
txn_20260127_267,user_14,2026-01-28 05:30:36.470285,purchase,22.51,credit_card,USD
txn_20260127_268,user_880,2026-01-27 23:18:36.470285,subscription,19.99,apple_pay,USD
txn_20260127_269,user_799,2026-01-28 09:06:36.470285,ad_revenue,0.48,paypal,USD
txn_20260127_270,user_306,2026-01-28 07:09:36.470285,rental,4.22,google_pay,USD
txn_20260127_271,user_219,2026-01-28 05:27:36.470285,rental,5.14,apple_pay,USD
txn_20260127_272,user_641,2026-01-28 10:04:36.470285,subscription,9.99,credit_card,USD
txn_20260127_273,user_781,2026-01-27 22:02:36.470285,subscription,14.99,paypal,USD
txn_20260127_274,user_715,2026-01-27 16:06:36.470285,subscription,14.99,apple_pay,USD
txn_20260127_275,user_55,2026-01-28 05:40:36.470285,ad_revenue,0.18,paypal,USD
txn_20260127_276,user_105,2026-01-27 13:38:36.470285,rental,5.79,credit_card,USD
txn_20260127_277,user_80,2026-01-27 21:15:36.470285,ad_revenue,0.47,paypal,USD
txn_20260127_278,user_229,2026-01-27 16:00:36.470285,purchase,10.67,credit_card,USD
txn_20260127_279,user_639,2026-01-27 17:06:36.470285,rental,5.07,credit_card,USD
txn_20260127_280,user_888,2026-01-27 21:55:36.470285,ad_revenue,0.21,paypal,USD
txn_20260127_281,user_605,2026-01-27 23:14:36.470285,subscription,14.99,credit_card,USD
txn_20260127_282,user_35,2026-01-28 01:10:36.470285,subscription,14.99,google_pay,USD
txn_20260127_283,user_55,2026-01-28 04:36:36.470285,subscription,9.99,apple_pay,USD
txn_20260127_284,user_925,2026-01-27 16:01:36.470285,rental,6.63,google_pay,USD
txn_20260127_285,user_569,2026-01-28 08:21:36.470285,subscription,14.99,google_pay,USD
txn_20260127_286,user_375,2026-01-28 02:06:36.470285,subscription,14.99,credit_card,USD
txn_20260127_287,user_754,2026-01-27 22:16:36.470285,purchase,11.65,credit_card,USD
txn_20260127_288,user_227,2026-01-28 09:30:36.470285,ad_revenue,0.26,apple_pay,USD
txn_20260127_289,user_388,2026-01-28 10:04:36.470285,rental,6.55,paypal,USD
txn_20260127_290,user_937,2026-01-28 06:07:36.470285,ad_revenue,0.15,google_pay,USD
txn_20260127_291,user_16,2026-01-27 22:33:36.470285,subscription,19.99,google_pay,USD
txn_20260127_292,user_83,2026-01-28 05:33:36.470285,rental,5.15,credit_card,USD
txn_20260127_293,user_420,2026-01-27 12:55:36.470285,ad_revenue,0.33,paypal,USD
txn_20260127_294,user_853,2026-01-28 03:50:36.470285,subscription,9.99,apple_pay,USD
txn_20260127_295,user_104,2026-01-27 21:19:36.470285,subscription,14.99,google_pay,USD
txn_20260127_296,user_222,2026-01-27 11:02:36.470285,purchase,23.84,paypal,USD
txn_20260127_297,user_726,2026-01-28 05:01:36.470285,ad_revenue,0.02,google_pay,USD
txn_20260127_298,user_835,2026-01-28 01:10:36.470285,subscription,14.99,credit_card,USD
txn_20260127_299,user_992,2026-01-27 18:34:36.470285,subscription,9.99,apple_pay,USD
txn_20260127_300,user_267,2026-01-28 02:26:36.470285,subscription,9.99,google_pay,USD
txn_20260127_301,user_262,2026-01-27 19:07:36.470285,ad_revenue,0.42,google_pay,USD
txn_20260127_302,user_259,2026-01-27 17:57:36.470285,ad_revenue,0.37,google_pay,USD
txn_20260127_303,user_56,2026-01-28 03:49:36.470285,ad_revenue,0.4,apple_pay,USD
txn_20260127_304,user_205,2026-01-27 22:27:36.470285,rental,4.88,credit_card,USD
txn_20260127_305,user_235,2026-01-27 11:56:36.470285,purchase,14.59,paypal,USD
txn_20260127_306,user_572,2026-01-28 00:29:36.470285,subscription,9.99,apple_pay,USD
txn_20260127_307,user_510,2026-01-28 09:59:36.470285,purchase,15.4,apple_pay,USD
txn_20260127_308,user_658,2026-01-28 00:13:36.470285,subscription,19.99,apple_pay,USD
txn_20260127_309,user_800,2026-01-28 03:46:36.470285,subscription,14.99,apple_pay,USD
txn_20260127_310,user_792,2026-01-28 07:35:36.470285,subscription,19.99,paypal,USD
txn_20260127_311,user_380,2026-01-28 02:08:36.470285,subscription,14.99,paypal,USD
txn_20260127_312,user_682,2026-01-28 03:02:36.470285,subscription,19.99,apple_pay,USD
txn_20260127_313,user_330,2026-01-27 14:52:36.470285,purchase,24.08,credit_card,USD
txn_20260127_314,user_459,2026-01-28 01:12:36.470285,ad_revenue,0.05,credit_card,USD
txn_20260127_315,user_622,2026-01-27 16:19:36.470285,ad_revenue,0.46,apple_pay,USD
txn_20260127_316,user_147,2026-01-28 09:05:36.470285,rental,5.03,paypal,USD
txn_20260127_317,user_998,2026-01-27 13:37:36.470285,ad_revenue,0.29,google_pay,USD
txn_20260127_318,user_388,2026-01-27 22:13:36.470285,rental,6.64,credit_card,USD
txn_20260127_319,user_322,2026-01-27 21:30:36.470285,subscription,14.99,paypal,USD
txn_20260127_320,user_985,2026-01-27 14:27:36.470285,subscription,14.99,apple_pay,USD
txn_20260127_321,user_362,2026-01-27 10:23:36.470285,subscription,14.99,paypal,USD
txn_20260127_322,user_401,2026-01-28 09:08:36.470285,subscription,9.99,apple_pay,USD
txn_20260127_323,user_706,2026-01-28 05:42:36.470285,rental,4.63,google_pay,USD
txn_20260127_324,user_445,2026-01-27 14:08:36.470285,ad_revenue,0.27,apple_pay,USD
txn_20260127_325,user_118,2026-01-28 09:17:36.470285,subscription,9.99,google_pay,USD
txn_20260127_326,user_200,2026-01-27 16:51:36.470285,ad_revenue,0.02,credit_card,USD
txn_20260127_327,user_1,2026-01-28 07:04:36.470285,ad_revenue,0.28,google_pay,USD
txn_20260127_328,user_268,2026-01-27 17:49:36.470285,subscription,19.99,paypal,USD
txn_20260127_329,user_800,2026-01-27 23:31:36.470285,subscription,9.99,google_pay,USD
txn_20260127_330,user_406,2026-01-27 23:13:36.470285,rental,4.8,google_pay,USD
txn_20260127_331,user_517,2026-01-27 11:18:36.470285,rental,4.19,google_pay,USD
txn_20260127_332,user_447,2026-01-28 03:42:36.470285,subscription,19.99,google_pay,USD
txn_20260127_333,user_439,2026-01-27 22:27:36.470285,subscription,19.99,credit_card,USD
txn_20260127_334,user_641,2026-01-28 03:57:36.470285,subscription,9.99,credit_card,USD
txn_20260127_335,user_584,2026-01-27 10:43:36.470285,rental,5.7,apple_pay,USD
txn_20260127_336,user_490,2026-01-27 11:06:36.470285,ad_revenue,0.1,apple_pay,USD
txn_20260127_337,user_852,2026-01-27 10:23:36.470285,ad_revenue,0.08,paypal,USD
txn_20260127_338,user_20,2026-01-27 18:05:36.470285,ad_revenue,0.07,credit_card,USD
txn_20260127_339,user_795,2026-01-27 18:18:36.470285,subscription,19.99,google_pay,USD
txn_20260127_340,user_982,2026-01-28 04:00:36.470285,rental,6.63,google_pay,USD
txn_20260127_341,user_751,2026-01-28 00:13:36.470285,subscription,19.99,google_pay,USD
txn_20260127_342,user_899,2026-01-28 08:39:36.470285,ad_revenue,0.07,credit_card,USD
txn_20260127_343,user_411,2026-01-28 07:46:36.470285,subscription,19.99,google_pay,USD
txn_20260127_344,user_121,2026-01-27 14:26:36.470285,subscription,9.99,google_pay,USD
txn_20260127_345,user_710,2026-01-27 23:43:36.470285,subscription,14.99,apple_pay,USD
txn_20260127_346,user_610,2026-01-28 06:29:36.470285,ad_revenue,0.17,apple_pay,USD
txn_20260127_347,user_186,2026-01-27 23:12:36.470285,ad_revenue,0.36,paypal,USD
txn_20260127_348,user_649,2026-01-28 03:50:36.470285,subscription,19.99,google_pay,USD
txn_20260127_349,user_350,2026-01-28 01:52:36.470285,rental,4.68,apple_pay,USD
txn_20260127_350,user_762,2026-01-27 17:52:36.470285,rental,4.0,credit_card,USD
txn_20260127_351,user_30,2026-01-27 15:10:36.470285,purchase,20.7,google_pay,USD
txn_20260127_352,user_722,2026-01-28 08:21:36.470285,subscription,9.99,credit_card,USD
txn_20260127_353,user_718,2026-01-28 09:24:36.470285,rental,6.73,google_pay,USD
txn_20260127_354,user_900,2026-01-28 04:46:36.470285,purchase,19.4,apple_pay,USD
txn_20260127_355,user_717,2026-01-27 11:27:36.470285,subscription,9.99,google_pay,USD
txn_20260127_356,user_704,2026-01-27 15:48:36.470285,ad_revenue,0.05,credit_card,USD
txn_20260127_357,user_283,2026-01-27 13:20:36.470285,purchase,21.1,apple_pay,USD
txn_20260127_358,user_37,2026-01-28 02:07:36.470285,subscription,19.99,google_pay,USD
txn_20260127_359,user_351,2026-01-27 13:48:36.470285,subscription,9.99,google_pay,USD
txn_20260127_360,user_867,2026-01-28 02:23:36.470285,purchase,14.6,paypal,USD
txn_20260127_361,user_72,2026-01-28 08:06:36.470285,subscription,19.99,google_pay,USD
txn_20260127_362,user_938,2026-01-27 23:58:36.470285,rental,6.69,apple_pay,USD
txn_20260127_363,user_31,2026-01-27 14:21:36.470285,subscription,19.99,google_pay,USD
txn_20260127_364,user_868,2026-01-27 23:10:36.470285,purchase,22.52,apple_pay,USD
txn_20260127_365,user_569,2026-01-27 21:39:36.470285,rental,5.55,apple_pay,USD
txn_20260127_366,user_345,2026-01-27 23:34:36.470285,subscription,19.99,apple_pay,USD
txn_20260127_367,user_512,2026-01-28 00:17:36.470285,rental,6.68,google_pay,USD
txn_20260127_368,user_77,2026-01-27 14:58:36.470285,subscription,19.99,paypal,USD
txn_20260127_369,user_557,2026-01-28 01:19:36.470285,ad_revenue,0.15,apple_pay,USD
txn_20260127_370,user_244,2026-01-28 10:21:36.470285,subscription,9.99,google_pay,USD
txn_20260127_371,user_263,2026-01-28 08:42:36.470285,subscription,19.99,credit_card,USD
txn_20260127_372,user_951,2026-01-27 16:31:36.470285,subscription,19.99,paypal,USD
txn_20260127_373,user_533,2026-01-28 07:40:36.470285,subscription,9.99,apple_pay,USD
txn_20260127_374,user_689,2026-01-27 22:41:36.470285,rental,6.55,google_pay,USD
txn_20260127_375,user_197,2026-01-28 03:21:36.470285,rental,6.47,paypal,USD
txn_20260127_376,user_297,2026-01-27 22:57:36.470285,rental,5.46,google_pay,USD
txn_20260127_377,user_633,2026-01-27 14:52:36.470285,subscription,19.99,google_pay,USD
txn_20260127_378,user_995,2026-01-27 13:23:36.470285,purchase,17.41,google_pay,USD
txn_20260127_379,user_298,2026-01-28 00:08:36.470285,subscription,9.99,google_pay,USD
txn_20260127_380,user_404,2026-01-27 20:07:36.470285,subscription,19.99,paypal,USD
txn_20260127_381,user_87,2026-01-28 03:04:36.470285,subscription,9.99,apple_pay,USD
txn_20260127_382,user_882,2026-01-27 16:13:36.470285,ad_revenue,0.28,google_pay,USD
txn_20260127_383,user_658,2026-01-27 15:00:36.470285,rental,5.01,google_pay,USD
txn_20260127_384,user_389,2026-01-27 19:09:36.470285,ad_revenue,0.21,apple_pay,USD
txn_20260127_385,user_999,2026-01-28 02:52:36.470285,subscription,19.99,google_pay,USD
txn_20260127_386,user_384,2026-01-27 16:56:36.470285,subscription,9.99,apple_pay,USD
txn_20260127_387,user_38,2026-01-27 17:57:36.470285,subscription,14.99,apple_pay,USD
txn_20260127_388,user_718,2026-01-27 11:31:36.470285,subscription,9.99,apple_pay,USD
txn_20260127_389,user_168,2026-01-28 05:14:36.470285,subscription,9.99,paypal,USD
txn_20260127_390,user_47,2026-01-28 05:49:36.470285,subscription,14.99,apple_pay,USD
txn_20260127_391,user_45,2026-01-27 14:48:36.470285,rental,5.94,google_pay,USD
txn_20260127_392,user_784,2026-01-27 19:49:36.470285,rental,6.4,paypal,USD
txn_20260127_393,user_964,2026-01-28 04:41:36.470285,subscription,19.99,paypal,USD
txn_20260127_394,user_457,2026-01-27 13:35:36.470285,subscription,9.99,google_pay,USD
txn_20260127_395,user_498,2026-01-27 21:59:36.470285,purchase,18.28,google_pay,USD
txn_20260127_396,user_410,2026-01-27 21:08:36.470285,subscription,19.99,google_pay,USD
txn_20260127_397,user_72,2026-01-28 07:42:36.470285,subscription,9.99,credit_card,USD
txn_20260127_398,user_300,2026-01-27 23:28:36.470285,subscription,9.99,google_pay,USD
txn_20260127_399,user_190,2026-01-28 05:32:36.470285,ad_revenue,0.22,paypal,USD
txn_20260127_400,user_463,2026-01-27 10:27:36.470285,subscription,19.99,apple_pay,USD
txn_20260127_401,user_777,2026-01-27 12:51:36.470285,purchase,23.21,credit_card,USD
txn_20260127_402,user_508,2026-01-27 11:15:36.470285,rental,6.97,apple_pay,USD
txn_20260127_403,user_406,2026-01-28 07:14:36.470285,ad_revenue,0.3,paypal,USD
txn_20260127_404,user_711,2026-01-27 23:38:36.470285,subscription,9.99,apple_pay,USD
txn_20260127_405,user_276,2026-01-28 07:47:36.470285,ad_revenue,0.43,apple_pay,USD
txn_20260127_406,user_767,2026-01-27 12:07:36.470285,subscription,19.99,apple_pay,USD
txn_20260127_407,user_433,2026-01-27 13:46:36.470285,subscription,9.99,paypal,USD
txn_20260127_408,user_489,2026-01-27 14:28:36.470285,rental,4.35,apple_pay,USD
txn_20260127_409,user_842,2026-01-27 16:13:36.470285,subscription,19.99,paypal,USD
txn_20260127_410,user_403,2026-01-27 17:43:36.470285,subscription,14.99,credit_card,USD
txn_20260127_411,user_588,2026-01-27 20:31:36.470285,subscription,19.99,credit_card,USD
txn_20260127_412,user_696,2026-01-28 01:28:36.470285,ad_revenue,0.29,paypal,USD
txn_20260127_413,user_614,2026-01-28 09:01:36.470285,subscription,9.99,apple_pay,USD
txn_20260127_414,user_515,2026-01-27 12:48:36.470285,ad_revenue,0.31,apple_pay,USD
txn_20260127_415,user_329,2026-01-27 11:04:36.470285,rental,4.15,apple_pay,USD
txn_20260127_416,user_553,2026-01-27 18:30:36.470285,subscription,14.99,credit_card,USD
txn_20260127_417,user_772,2026-01-27 13:49:36.470285,purchase,20.14,google_pay,USD
txn_20260127_418,user_780,2026-01-27 18:18:36.470285,rental,5.97,apple_pay,USD
txn_20260127_419,user_375,2026-01-27 12:33:36.470285,subscription,9.99,apple_pay,USD
txn_20260127_420,user_481,2026-01-28 08:23:36.470285,subscription,19.99,credit_card,USD
txn_20260127_421,user_299,2026-01-27 14:40:36.470285,subscription,19.99,paypal,USD
txn_20260127_422,user_273,2026-01-27 20:00:36.470285,purchase,15.23,credit_card,USD
txn_20260127_423,user_377,2026-01-27 13:31:36.470285,subscription,9.99,apple_pay,USD
txn_20260127_424,user_550,2026-01-27 15:26:36.470285,subscription,14.99,apple_pay,USD
txn_20260127_425,user_345,2026-01-28 07:41:36.470285,purchase,23.28,apple_pay,USD
txn_20260127_426,user_690,2026-01-27 14:07:36.470285,purchase,19.24,apple_pay,USD
txn_20260127_427,user_482,2026-01-28 03:34:36.470285,ad_revenue,0.29,credit_card,USD
txn_20260127_428,user_565,2026-01-27 18:03:36.470285,purchase,19.49,google_pay,USD
txn_20260127_429,user_597,2026-01-28 03:40:36.470285,subscription,9.99,credit_card,USD
txn_20260127_430,user_558,2026-01-27 14:05:36.470285,ad_revenue,0.47,credit_card,USD
txn_20260127_431,user_228,2026-01-27 11:59:36.470285,subscription,19.99,apple_pay,USD
txn_20260127_432,user_87,2026-01-28 07:56:36.470285,rental,6.83,apple_pay,USD
txn_20260127_433,user_350,2026-01-27 21:48:36.470285,subscription,19.99,credit_card,USD
txn_20260127_434,user_462,2026-01-27 21:00:36.470285,subscription,19.99,paypal,USD
txn_20260127_435,user_328,2026-01-27 23:36:36.470285,purchase,16.29,apple_pay,USD
txn_20260127_436,user_757,2026-01-27 11:21:36.470285,rental,4.23,credit_card,USD
txn_20260127_437,user_464,2026-01-27 16:05:36.470285,subscription,14.99,google_pay,USD
txn_20260127_438,user_700,2026-01-28 07:49:36.470285,subscription,19.99,google_pay,USD
txn_20260127_439,user_36,2026-01-27 15:52:36.470285,rental,4.48,paypal,USD
txn_20260127_440,user_130,2026-01-27 23:50:36.470285,ad_revenue,0.47,google_pay,USD
txn_20260127_441,user_15,2026-01-27 13:11:36.470285,subscription,9.99,apple_pay,USD
txn_20260127_442,user_782,2026-01-27 16:07:36.470285,ad_revenue,0.21,paypal,USD
txn_20260127_443,user_981,2026-01-27 22:01:36.470285,subscription,19.99,paypal,USD
txn_20260127_444,user_85,2026-01-27 14:52:36.470285,purchase,19.49,credit_card,USD
txn_20260127_445,user_45,2026-01-28 07:30:36.470285,subscription,14.99,google_pay,USD
txn_20260127_446,user_692,2026-01-27 14:43:36.470285,rental,5.85,apple_pay,USD
txn_20260127_447,user_379,2026-01-27 23:40:36.470285,ad_revenue,0.49,apple_pay,USD
txn_20260127_448,user_125,2026-01-27 23:40:36.470285,subscription,9.99,credit_card,USD
txn_20260127_449,user_438,2026-01-27 16:00:36.470285,subscription,19.99,credit_card,USD
txn_20260127_450,user_96,2026-01-28 04:28:36.470285,ad_revenue,0.47,paypal,USD
txn_20260127_451,user_840,2026-01-28 00:02:36.470285,ad_revenue,0.04,google_pay,USD
txn_20260127_452,user_588,2026-01-28 07:07:36.470285,subscription,9.99,apple_pay,USD
txn_20260127_453,user_169,2026-01-27 18:37:36.470285,subscription,19.99,apple_pay,USD
txn_20260127_454,user_126,2026-01-28 07:55:36.470285,subscription,9.99,apple_pay,USD
txn_20260127_455,user_479,2026-01-27 18:33:36.470285,purchase,10.55,google_pay,USD
txn_20260127_456,user_680,2026-01-28 03:15:36.470285,ad_revenue,0.07,credit_card,USD
txn_20260127_457,user_528,2026-01-27 17:28:36.470285,subscription,14.99,google_pay,USD
txn_20260127_458,user_830,2026-01-27 10:46:36.470285,subscription,19.99,paypal,USD
txn_20260127_459,user_715,2026-01-27 14:42:36.470285,purchase,22.67,apple_pay,USD
txn_20260127_460,user_283,2026-01-28 07:08:36.470285,subscription,9.99,google_pay,USD
txn_20260127_461,user_54,2026-01-27 14:37:36.470285,rental,5.85,google_pay,USD
txn_20260127_462,user_497,2026-01-28 09:31:36.470285,subscription,9.99,credit_card,USD
txn_20260127_463,user_96,2026-01-28 05:24:36.470285,subscription,9.99,credit_card,USD
txn_20260127_464,user_344,2026-01-28 00:35:36.470285,ad_revenue,0.3,apple_pay,USD
txn_20260127_465,user_845,2026-01-27 22:11:36.470285,rental,6.98,apple_pay,USD
txn_20260127_466,user_837,2026-01-27 22:21:36.470285,ad_revenue,0.36,apple_pay,USD
txn_20260127_467,user_524,2026-01-28 09:43:36.470285,rental,6.59,google_pay,USD
txn_20260127_468,user_65,2026-01-28 01:02:36.470285,rental,5.63,apple_pay,USD
txn_20260127_469,user_12,2026-01-28 06:38:36.470285,rental,6.32,google_pay,USD
txn_20260127_470,user_391,2026-01-28 02:06:36.470285,subscription,9.99,credit_card,USD
txn_20260127_471,user_219,2026-01-27 21:56:36.470285,subscription,14.99,credit_card,USD
txn_20260127_472,user_499,2026-01-27 15:58:36.470285,purchase,11.08,apple_pay,USD
txn_20260127_473,user_434,2026-01-27 21:53:36.470285,subscription,9.99,paypal,USD
txn_20260127_474,user_643,2026-01-28 08:31:36.470285,ad_revenue,0.32,paypal,USD
txn_20260127_475,user_884,2026-01-27 21:32:36.470285,ad_revenue,0.18,google_pay,USD
txn_20260127_476,user_384,2026-01-28 08:57:36.470285,subscription,9.99,paypal,USD
txn_20260127_477,user_321,2026-01-28 02:26:36.470285,purchase,18.62,credit_card,USD
txn_20260127_478,user_969,2026-01-28 04:10:36.470285,subscription,14.99,google_pay,USD
txn_20260127_479,user_949,2026-01-28 03:16:36.470285,subscription,19.99,paypal,USD
txn_20260127_480,user_958,2026-01-27 10:34:36.470285,subscription,14.99,credit_card,USD
txn_20260127_481,user_821,2026-01-27 11:24:36.470285,purchase,20.72,apple_pay,USD
txn_20260127_482,user_130,2026-01-28 01:45:36.470285,ad_revenue,0.34,credit_card,USD
txn_20260127_483,user_921,2026-01-28 07:17:36.470285,rental,6.76,google_pay,USD
txn_20260127_484,user_121,2026-01-28 00:20:36.470285,purchase,14.27,google_pay,USD
txn_20260127_485,user_257,2026-01-28 04:30:36.470285,purchase,23.9,google_pay,USD
txn_20260127_486,user_399,2026-01-27 22:05:36.470285,rental,5.64,paypal,USD
txn_20260127_487,user_351,2026-01-27 11:15:36.470285,ad_revenue,0.09,apple_pay,USD
txn_20260127_488,user_620,2026-01-27 22:43:36.470285,ad_revenue,0.06,credit_card,USD
txn_20260127_489,user_310,2026-01-28 04:40:36.470285,rental,5.33,paypal,USD
txn_20260127_490,user_497,2026-01-27 19:52:36.470285,subscription,14.99,google_pay,USD
txn_20260127_491,user_862,2026-01-27 15:08:36.470285,subscription,9.99,paypal,USD
txn_20260127_492,user_392,2026-01-27 16:22:36.470285,subscription,19.99,apple_pay,USD
txn_20260127_493,user_96,2026-01-27 11:32:36.470285,subscription,14.99,apple_pay,USD
txn_20260127_494,user_134,2026-01-28 04:19:36.470285,ad_revenue,0.09,google_pay,USD
txn_20260127_495,user_245,2026-01-27 14:25:36.470285,rental,4.87,paypal,USD
txn_20260127_496,user_423,2026-01-28 09:03:36.470285,subscription,14.99,apple_pay,USD
txn_20260127_497,user_945,2026-01-27 23:37:36.470285,rental,4.61,apple_pay,USD
txn_20260127_498,user_388,2026-01-27 14:31:36.470285,subscription,19.99,apple_pay,USD
txn_20260127_499,user_699,2026-01-28 02:20:36.470285,ad_revenue,0.16,apple_pay,USD
txn_20260127_500,user_388,2026-01-28 08:43:36.470285,subscription,14.99,paypal,USD
